2.1690 	 -1.7520 	 0.9530 	 1522152002.3111 
2.1710 	 -1.7500 	 0.9690 	 1522152002.9833 
2.1700 	 -1.7520 	 0.9680 	 1522152003.3252 
2.1710 	 -1.7520 	 0.9850 	 1522152003.6592 
2.1700 	 -1.7510 	 1.0200 	 1522152004.0079 
2.1700 	 -1.7520 	 1.0030 	 1522152004.3342 
2.1780 	 -1.7480 	 1.0960 	 1522152004.6661 
2.1840 	 -1.7490 	 1.1170 	 1522152005.0103 
2.1900 	 -1.7520 	 1.1300 	 1522152006.0221 
2.1900 	 -1.7530 	 1.1280 	 1522152006.3591 
2.1820 	 -1.7570 	 1.0230 	 1522152006.6963 
2.1770 	 -1.7570 	 0.9940 	 1522152007.0341 
2.1710 	 -1.7560 	 0.9680 	 1522152007.3711 
2.1710 	 -1.7560 	 0.9480 	 1522152007.7082 
2.1720 	 -1.7570 	 0.9550 	 1522152008.0471 
2.1720 	 -1.7570 	 0.9210 	 1522152008.3831 
2.1700 	 -1.7590 	 0.8980 	 1522152008.7171 
2.1690 	 -1.7600 	 0.9020 	 1522152009.0591 
2.1740 	 -1.7550 	 0.9780 	 1522152009.3971 
2.1720 	 -1.7570 	 1.0120 	 1522152009.7350 
2.1750 	 -1.7530 	 1.0100 	 1522152010.0750 
2.1750 	 -1.7510 	 1.0150 	 1522152010.4080 
2.1700 	 -1.7530 	 0.9390 	 1522152011.0830 
2.1700 	 -1.7530 	 0.9300 	 1522152011.4231 
2.1750 	 -1.7490 	 1.0380 	 1522152011.7541 
2.1790 	 -1.7490 	 1.0850 	 1522152012.0981 
2.1780 	 -1.7440 	 1.1540 	 1522152012.4330 
2.1190 	 -1.7390 	 1.2670 	 1522152012.7690 
1.9270 	 -1.7390 	 1.2650 	 1522152013.1060 
1.4870 	 -1.6900 	 1.2820 	 1522152013.7810 
0.5290 	 -1.5260 	 1.1850 	 1522152014.4612 
0.1540 	 -1.4350 	 1.1370 	 1522152014.7902 
-0.0640 	 -1.3850 	 1.1120 	 1522152015.4692 
-0.2440 	 -1.3170 	 1.1390 	 1522152015.8050 
-0.3680 	 -1.1680 	 1.0800 	 1522152016.4820 
-0.4120 	 -0.9370 	 1.0940 	 1522152016.8179 
-0.3950 	 -0.6090 	 1.0380 	 1522152017.4929 
-0.3590 	 -0.2530 	 1.1210 	 1522152017.8313 
-0.3410 	 0.0920 	 1.1630 	 1522152018.1681 
-0.3380 	 0.4200 	 1.1180 	 1522152018.5059 
-0.2600 	 0.6780 	 1.2680 	 1522152018.8429 
-0.1720 	 0.9240 	 1.2000 	 1522152019.1828 
-0.0510 	 1.1380 	 1.2300 	 1522152019.5188 
0.1480 	 1.4150 	 1.2430 	 1522152020.1888 
0.3490 	 1.7320 	 1.1770 	 1522152020.5268 
0.6260 	 2.1100 	 1.2350 	 1522152021.2048 
0.8700 	 2.4820 	 1.2210 	 1522152021.5436 
1.0160 	 2.7800 	 1.2990 	 1522152022.2178 
1.1140 	 3.0120 	 1.2870 	 1522152022.5508 
1.1260 	 3.1300 	 1.2550 	 1522152022.8891 
1.1390 	 3.2180 	 1.2780 	 1522152023.2406 
1.1540 	 3.2740 	 1.2540 	 1522152023.5677 
1.2080 	 3.6290 	 1.2880 	 1522152024.5806 
1.2410 	 3.9950 	 1.3020 	 1522152025.2550 
1.2630 	 4.8160 	 1.3020 	 1522152027.2806 
1.2630 	 4.8160 	 1.3020 	 1522152027.6207 
-0.3180 	 6.4380 	 1.2780 	 1522152027.9543 
-0.3160 	 7.1330 	 1.2590 	 1522152028.2917 
-0.2570 	 7.4460 	 1.3210 	 1522152028.6307 
-0.2570 	 7.4460 	 1.3210 	 1522152028.9693 
1.2610 	 7.7860 	 1.4840 	 1522152029.6474 
1.4160 	 7.8230 	 1.4690 	 1522152029.9806 
1.4730 	 7.6800 	 1.4300 	 1522152030.3179 
1.4050 	 7.4520 	 1.4010 	 1522152030.6496 
1.5810 	 7.3720 	 1.3150 	 1522152030.9964 
1.4380 	 7.2430 	 1.2390 	 1522152031.3246 
1.3710 	 7.1700 	 1.2300 	 1522152032.0006 
1.4300 	 7.0820 	 1.2540 	 1522152032.3446 
1.4830 	 6.9280 	 1.2450 	 1522152033.0156 
1.5450 	 6.7540 	 1.2750 	 1522152033.3526 
1.6010 	 6.6390 	 1.2790 	 1522152034.0235 
1.5830 	 6.5280 	 1.2710 	 1522152034.3728 
1.6160 	 6.3560 	 1.3040 	 1522152035.3775 
1.6100 	 6.1200 	 1.3850 	 1522152035.7115 
1.5590 	 5.7950 	 1.4070 	 1522152036.0525 
1.5520 	 5.4540 	 1.4450 	 1522152036.3895 
1.5070 	 5.2060 	 1.4550 	 1522152036.7285 
1.4910 	 4.9870 	 1.4880 	 1522152037.0609 
1.4880 	 4.4460 	 1.5070 	 1522152038.4146 
1.4960 	 4.1100 	 1.4980 	 1522152038.7529 
1.4940 	 3.6680 	 1.4900 	 1522152039.7645 
1.4970 	 3.2290 	 1.5030 	 1522152040.0986 
1.4970 	 2.8930 	 1.4810 	 1522152040.4394 
1.4700 	 2.5040 	 1.4690 	 1522152041.1144 
1.4410 	 2.2250 	 1.4450 	 1522152041.4514 
1.4050 	 1.9430 	 1.3990 	 1522152041.7898 
1.3740 	 1.6680 	 1.3890 	 1522152042.1273 
1.3520 	 1.4610 	 1.3760 	 1522152042.4644 
1.3340 	 1.2690 	 1.3730 	 1522152042.8014 
1.3290 	 1.0930 	 1.3690 	 1522152043.1354 
1.3340 	 0.9520 	 1.3580 	 1522152043.4774 
1.3720 	 0.8310 	 1.3420 	 1522152043.8153 
1.4150 	 0.7480 	 1.3310 	 1522152044.1515 
1.4430 	 0.7090 	 1.2880 	 1522152044.4894 
1.4670 	 0.7080 	 1.2770 	 1522152044.8224 
1.4570 	 0.7680 	 1.2860 	 1522152045.1651 
1.4410 	 0.9320 	 1.3130 	 1522152045.8385 
1.4310 	 1.1510 	 1.3520 	 1522152046.1763 
1.4310 	 1.4200 	 1.3870 	 1522152046.5107 
1.4370 	 1.7310 	 1.4300 	 1522152046.8473 
1.4390 	 2.0120 	 1.4450 	 1522152047.1883 
1.4300 	 2.3010 	 1.4890 	 1522152047.5263 
1.4060 	 2.5940 	 1.5020 	 1522152047.8633 
1.3860 	 2.8890 	 1.5020 	 1522152048.2013 
1.3770 	 3.2630 	 1.5030 	 1522152048.8763 
1.3770 	 3.7210 	 1.4970 	 1522152049.5603 
1.3940 	 4.1830 	 1.5060 	 1522152049.8883 
1.4300 	 4.6520 	 1.5140 	 1522152050.2227 
1.4530 	 5.0480 	 1.4990 	 1522152050.6153 
1.4800 	 5.3700 	 1.4940 	 1522152050.9004 
1.5020 	 5.6840 	 1.4820 	 1522152051.2393 
1.4240 	 6.0420 	 1.4780 	 1522152051.9152 
1.4200 	 6.4210 	 1.4680 	 1522152052.2502 
1.4090 	 6.7840 	 1.4490 	 1522152052.5894 
1.3880 	 7.1350 	 1.4410 	 1522152052.9285 
1.4600 	 7.4060 	 1.4120 	 1522152053.2592 
1.4690 	 7.5990 	 1.4210 	 1522152053.6022 
1.4570 	 7.6160 	 1.4290 	 1522152054.6141 
1.4470 	 7.5130 	 1.4230 	 1522152054.9511 
1.3930 	 7.1730 	 1.4410 	 1522152055.9651 
1.3270 	 6.7540 	 1.4430 	 1522152056.3003 
1.2640 	 6.3190 	 1.4510 	 1522152056.9762 
1.1920 	 5.8110 	 1.4690 	 1522152057.6503 
1.1680 	 5.3450 	 1.4650 	 1522152058.3302 
1.1560 	 4.8640 	 1.4480 	 1522152058.6656 
1.1810 	 4.4400 	 1.4440 	 1522152059.0011 
1.2380 	 3.9990 	 1.4310 	 1522152059.6807 
1.2700 	 3.6200 	 1.4240 	 1522152060.0252 
1.3070 	 3.2330 	 1.4430 	 1522152060.3500 
1.3240 	 2.5120 	 1.3850 	 1522152061.0250 
1.3130 	 2.1930 	 1.3640 	 1522152061.3620 
1.2970 	 1.8810 	 1.3430 	 1522152061.6960 
1.2720 	 1.5790 	 1.3380 	 1522152062.0389 
1.2380 	 1.3020 	 1.3460 	 1522152062.3769 
1.1910 	 1.0590 	 1.3440 	 1522152062.7090 
1.1760 	 0.8690 	 1.3330 	 1522152063.0500 
1.1750 	 0.7450 	 1.3230 	 1522152063.3870 
1.1890 	 0.8460 	 1.3230 	 1522152063.7270 
1.2280 	 0.8220 	 1.3120 	 1522152064.0683 
1.2210 	 0.8320 	 1.3110 	 1522152064.4002 
1.1970 	 0.8650 	 1.3200 	 1522152064.7361 
1.1870 	 0.7630 	 1.3210 	 1522152065.0762 
1.2300 	 0.8620 	 1.2980 	 1522152065.4111 
1.3480 	 0.9330 	 1.3160 	 1522152065.7453 
2.0720 	 0.9360 	 2.1850 	 1522152066.0899 
2.1000 	 0.9290 	 2.1960 	 1522152066.4199 
2.0660 	 0.9770 	 2.2360 	 1522152067.0949 
1.9740 	 1.1170 	 2.1660 	 1522152067.7699 
1.4570 	 1.4820 	 1.6860 	 1522152068.1130 
1.4650 	 1.6770 	 1.7640 	 1522152068.7899 
1.4760 	 1.9880 	 1.8100 	 1522152069.1229 
1.4710 	 2.0560 	 2.2780 	 1522152069.4620 
1.2860 	 2.2430 	 1.9040 	 1522152069.7979 
1.2840 	 2.6400 	 1.9480 	 1522152070.1363 
1.2800 	 2.8880 	 1.9120 	 1522152070.4888 
1.4080 	 3.2980 	 1.7500 	 1522152071.1601 
1.4220 	 3.6080 	 1.7760 	 1522152071.4859 
1.4100 	 3.9220 	 1.7230 	 1522152071.8297 
1.2460 	 4.9370 	 1.4700 	 1522152073.5171 
1.2570 	 5.4280 	 1.4660 	 1522152073.8511 
1.2730 	 5.9090 	 1.4350 	 1522152074.1814 
1.3260 	 6.3370 	 1.4620 	 1522152074.5238 
1.3740 	 6.5680 	 1.5130 	 1522152074.8559 
1.4080 	 6.7660 	 1.5010 	 1522152076.5427 
1.4370 	 6.8460 	 1.4870 	 1522152076.8848 
1.4460 	 6.5140 	 1.5210 	 1522152078.5731 
1.4570 	 5.3390 	 1.5840 	 1522152079.5797 
